dataid,utc,use,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,heater1,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,shed1,sprinkler1,subpanel1,subpanel2,unknown1,unknown2,unknown3,unknown4,utilityroom1,venthood1,waterheater1,waterheater2,winecooler1
9934,1/1/14 2:30,4.356,1.973,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.402,0.000,,,,0.000,,,0.008,0.107,,,,,,,,,0.293,,,,,,0.004,,,,,,,,,,,,,3.694,,,,,,,,0.000,,
9934,1/1/14 2:45,2.639,1.632,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.334,0.000,,,,0.000,,,0.008,0.106,,,,,,,,,0.293,,,,,,0.000,,,,,,,,,,,,,1.978,,,,,,,,0.000,,
9934,1/1/14 3:00,3.446,2.227,,,,,,,0.000,,,,,0.000,,,,0.003,,0.000,,0.000,0.455,0.000,,,,0.000,,,0.095,0.110,,,,,,,,,0.266,,,,,,0.000,,,,,,,,,,,,,2.687,,,,,,,,0.000,,
9934,1/1/14 3:15,2.299,1.363,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.283,0.000,,,,0.000,,,0.008,0.107,,,,,,,,,0.268,,,,,,0.000,,,,,,,,,,,,,1.662,,,,,,,,0.000,,
9934,1/1/14 3:30,3.333,2.241,,,,,,,0.000,,,,,0.000,,,,0.003,,0.000,,0.000,0.455,0.000,,,,0.000,,,0.008,0.105,,,,,,,,,0.264,,,,,,0.003,,,,,,,,,,,,,2.701,,,,,,,,0.000,,
9934,1/1/14 3:45,3.326,2.226,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.456,0.000,,,,0.000,,,0.008,0.114,,,,,,,,,0.266,,,,,,0.003,,,,,,,,,,,,,2.685,,,,,,,,0.000,,
9934,1/1/14 4:00,3.293,2.223,,,,,,,0.000,,,,,0.000,,,,0.003,,0.000,,0.000,0.456,0.000,,,,0.000,,,0.008,0.050,,,,,,,,,0.300,,,,,,0.004,,,,,,,,,,,,,2.683,,,,,,,,0.000,,
9934,1/1/14 4:15,3.253,2.219,,,,,,,0.000,,,,,0.000,,,,0.003,,0.000,,0.000,0.456,0.000,,,,0.000,,,0.008,0.006,,,,,,,,,0.302,,,,,,0.003,,,,,,,,,,,,,2.680,,,,,,,,0.000,,
9934,1/1/14 4:30,3.239,2.218,,,,,,,0.000,,,,,0.000,,,,0.003,,0.000,,0.000,0.457,0.000,,,,0.000,,,0.008,0.006,,,,,,,,,0.299,,,,,,0.004,,,,,,,,,,,,,2.678,,,,,,,,0.000,,
9934,1/1/14 4:45,3.265,2.216,,,,,,,0.000,,,,,0.000,,,,0.003,,0.000,,0.000,0.457,0.000,,,,0.000,,,0.008,0.006,,,,,,,,,0.324,,,,,,0.004,,,,,,,,,,,,,2.677,,,,,,,,0.000,,
9934,1/1/14 5:00,3.257,2.206,,,,,,,0.000,,,,,0.000,,,,0.003,,0.000,,0.000,0.455,0.000,,,,0.000,,,0.008,0.006,,,,,,,,,0.328,,,,,,0.000,,,,,,,,,,,,,2.665,,,,,,,,0.000,,
9934,1/1/14 5:15,3.240,2.196,,,,,,,0.000,,,,,0.000,,,,0.003,,0.000,,0.000,0.454,0.000,,,,0.000,,,0.008,0.006,,,,,,,,,0.322,,,,,,0.000,,,,,,,,,,,,,2.655,,,,,,,,0.000,,
9934,1/1/14 5:30,3.253,2.197,,,,,,,0.005,,,,,0.000,,,,0.003,,0.000,,0.000,0.454,0.000,,,,0.000,,,0.008,0.006,,,,,,,,,0.312,,,,,,0.000,,,,,,,,,,,,,2.656,,,,,,,,0.000,,
9934,1/1/14 5:45,3.276,2.195,,,,,,,0.000,,,,,0.000,,,,0.003,,0.000,,0.000,0.453,0.000,,,,0.000,,,0.008,0.007,,,,,,,,,0.321,,,,,,0.000,,,,,,,,,,,,,2.654,,,,,,,,0.000,,
9934,1/1/14 6:00,3.294,2.189,,,,,,,0.000,,,,,0.000,,,,0.003,,0.000,,0.000,0.453,0.000,,,,0.000,,,0.008,0.006,,,,,,,,,0.322,,,,,,0.000,,,,,,,,,,,,,2.647,,,,,,,,0.000,,
9934,1/1/14 6:15,3.304,2.186,,,,,,,0.000,,,,,0.000,,,,0.003,,0.000,,0.000,0.453,0.000,,,,0.000,,,0.008,0.006,,,,,,,,,0.325,,,,,,0.003,,,,,,,,,,,,,2.644,,,,,,,,0.000,,
9934,1/1/14 6:30,3.314,2.184,,,,,,,0.000,,,,,0.000,,,,0.003,,0.000,,0.000,0.452,0.000,,,,0.000,,,0.013,0.006,,,,,,,,,0.325,,,,,,0.003,,,,,,,,,,,,,2.642,,,,,,,,0.000,,
9934,1/1/14 6:45,4.392,1.306,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.273,0.000,,,,0.000,,,0.013,0.005,,,,,,,,,0.245,,,,,,0.004,,,,,,,,,,,,,3.767,,,,,,,,0.000,,
9934,1/1/14 7:00,4.942,0.667,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.143,0.004,,,,0.000,,,0.009,0.005,,,,,,,,,0.081,,,,,,0.004,,,,,,,,,,,,,4.527,,,,,,,,0.000,,
9934,1/1/14 7:15,5.248,1.020,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.212,0.004,,,,0.000,,,0.008,0.005,,,,,,,,,0.038,,,,,,0.004,,,,,,,,,,,,,4.947,,,,,,,,0.000,,
9934,1/1/14 7:30,5.443,1.184,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.246,0.004,,,,0.000,,,0.008,0.005,,,,,,,,,0.038,,,,,,0.004,,,,,,,,,,,,,5.143,,,,,,,,0.000,,
9934,1/1/14 7:45,5.975,1.630,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.336,0.004,,,,0.000,,,0.008,0.005,,,,,,,,,0.038,,,,,,0.004,,,,,,,,,,,,,5.674,,,,,,,,0.000,,
9934,1/1/14 8:00,6.225,1.837,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.380,0.004,,,,0.000,,,0.008,0.005,,,,,,,,,0.038,,,,,,0.004,,,,,,,,,,,,,5.924,,,,,,,,0.000,,
9934,1/1/14 8:15,5.734,1.350,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.282,0.004,,,,0.000,,,0.008,0.090,,,,,,,,,0.040,,,,,,0.004,,,,,,,,,,,,,5.341,,,,,,,,0.000,,
9934,1/1/14 8:30,5.261,1.465,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.305,0.000,,,,0.000,,,0.008,0.114,,,,,,,,,0.039,,,,,,0.004,,,,,,,,,,,,,4.842,,,,,,,,0.000,,
9934,1/1/14 8:45,4.594,1.975,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.411,0.003,,,,0.000,,,0.008,0.111,,,,,,,,,0.039,,,,,,0.004,,,,,,,,,,,,,4.178,,,,,,,,0.000,,
9934,1/1/14 9:00,2.956,1.968,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.411,0.000,,,,0.000,,,0.008,0.108,,,,,,,,,0.040,,,,,,0.000,,,,,,,,,,,,,2.541,,,,,,,,0.000,,
9934,1/1/14 9:15,2.279,1.541,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.324,0.000,,,,0.000,,,0.008,0.107,,,,,,,,,0.040,,,,,,0.000,,,,,,,,,,,,,1.864,,,,,,,,0.000,,
9934,1/1/14 9:30,3.016,2.161,,,,,,,0.000,,,,,0.000,,,,0.003,,0.000,,0.000,0.453,0.000,,,,0.000,,,0.008,0.106,,,,,,,,,0.039,,,,,,0.000,,,,,,,,,,,,,2.606,,,,,,,,0.000,,
9934,1/1/14 9:45,3.008,2.152,,,,,,,0.000,,,,,0.000,,,,0.003,,0.000,,0.000,0.453,0.000,,,,0.000,,,0.008,0.105,,,,,,,,,0.039,,,,,,0.003,,,,,,,,,,,,,2.597,,,,,,,,0.000,,
9934,1/1/14 10:00,3.005,2.151,,,,,,,0.000,,,,,0.000,,,,0.003,,0.000,,0.000,0.453,0.000,,,,0.000,,,0.008,0.104,,,,,,,,,0.039,,,,,,0.000,,,,,,,,,,,,,2.596,,,,,,,,0.000,,
9934,1/1/14 10:15,3.008,2.151,,,,,,,0.000,,,,,0.000,,,,0.003,,0.000,,0.000,0.453,0.000,,,,0.000,,,0.008,0.099,,,,,,,,,0.038,,,,,,0.000,,,,,,,,,,,,,2.595,,,,,,,,0.000,,
9934,1/1/14 10:30,2.901,2.149,,,,,,,0.000,,,,,0.000,,,,0.003,,0.000,,0.000,0.453,0.000,,,,0.000,,,0.008,0.005,,,,,,,,,0.038,,,,,,0.000,,,,,,,,,,,,,2.593,,,,,,,,0.000,,
9934,1/1/14 10:45,2.891,2.144,,,,,,,0.000,,,,,0.000,,,,0.003,,0.000,,0.000,0.452,0.000,,,,0.000,,,0.008,0.005,,,,,,,,,0.038,,,,,,0.000,,,,,,,,,,,,,2.589,,,,,,,,0.000,,
9934,1/1/14 11:00,2.888,2.141,,,,,,,0.000,,,,,0.000,,,,0.003,,0.000,,0.000,0.452,0.000,,,,0.000,,,0.008,0.005,,,,,,,,,0.038,,,,,,0.000,,,,,,,,,,,,,2.586,,,,,,,,0.000,,
9934,1/1/14 11:15,2.879,2.133,,,,,,,0.000,,,,,0.000,,,,0.003,,0.000,,0.000,0.452,0.000,,,,0.000,,,0.008,0.005,,,,,,,,,0.038,,,,,,0.000,,,,,,,,,,,,,2.578,,,,,,,,0.000,,
9934,1/1/14 11:30,2.889,2.144,,,,,,,0.000,,,,,0.000,,,,0.003,,0.000,,0.000,0.451,0.000,,,,0.000,,,0.008,0.005,,,,,,,,,0.038,,,,,,0.000,,,,,,,,,,,,,2.587,,,,,,,,0.000,,
9934,1/1/14 11:45,2.955,2.137,,,,,,,0.000,,,,,0.000,,,,0.003,,0.000,,0.000,0.452,0.000,,,,0.000,,,0.008,0.005,,,,,,,,,0.038,,,,,,0.003,,,,,,,,,,,,,2.654,,,,,,,,0.037,,
9934,1/1/14 12:00,6.392,2.115,,,,,,,0.000,,,,,0.000,,,,0.003,,0.000,,0.000,0.451,0.004,,,,0.000,,,0.008,0.005,,,,,,,,,0.038,,,,,,0.004,,,,,,,,,,,,,6.090,,,,,,,,1.761,,
9934,1/1/14 12:15,10.280,2.098,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,3.473,1.417,,,,0.000,,,0.008,0.005,,,,,,,,,0.038,,,,,,0.003,,,,,,,,,,,,,9.979,,,,,,,,1.487,,
9934,1/1/14 12:30,2.831,2.084,,,,,,,0.000,,,,,0.000,,,,0.003,,0.000,,0.000,0.453,0.000,,,,0.000,,,0.008,0.005,,,,,,,,,0.038,,,,,,0.003,,,,,,,,,,,,,2.528,,,,,,,,0.000,,
9934,1/1/14 12:45,2.803,2.056,,,,,,,0.000,,,,,0.000,,,,0.003,,0.000,,0.000,0.453,0.000,,,,0.000,,,0.008,0.005,,,,,,,,,0.038,,,,,,0.003,,,,,,,,,,,,,2.500,,,,,,,,0.000,,
9934,1/1/14 13:00,2.790,2.042,,,,,,,0.000,,,,,0.000,,,,0.003,,0.000,,0.000,0.453,0.000,,,,0.000,,,0.008,0.005,,,,,,,,,0.038,,,,,,0.000,,,,,,,,,,,,,2.487,,,,,,,,0.000,,
9934,1/1/14 13:15,7.579,2.035,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,3.658,1.573,,,,0.000,,,0.008,0.005,,,,,,,,,0.038,,,,,,0.000,,,,,,,,,,,,,7.276,,,,,,,,0.000,,
9934,1/1/14 13:30,3.611,2.048,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,1.048,0.212,,,,0.000,,,0.008,0.005,,,,,,,,,0.038,,,,,,0.000,,,,,,,,,,,,,3.300,,,,,,,,0.000,,
9934,1/1/14 13:45,2.765,2.041,,,,,,,0.000,,,,,0.000,,,,0.003,,0.000,,0.000,0.454,0.000,,,,0.000,,,0.008,0.005,,,,,,,,,0.038,,,,,,0.000,,,,,,,,,,,,,2.486,,,,,,,,0.000,,
9934,1/1/14 14:00,2.759,2.035,,,,,,,0.000,,,,,0.000,,,,0.003,,0.000,,0.000,0.455,0.000,,,,0.000,,,0.008,0.005,,,,,,,,,0.038,,,,,,0.000,,,,,,,,,,,,,2.481,,,,,,,,0.000,,
9934,1/1/14 14:15,7.795,2.034,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,3.867,1.607,,,,0.000,,,0.008,0.005,,,,,,,,,0.038,,,,,,0.003,,,,,,,,,,,,,7.516,,,,,,,,0.000,,
9934,1/1/14 14:30,2.762,2.037,,,,,,,0.000,,,,,0.000,,,,0.003,,0.000,,0.000,0.455,0.000,,,,0.000,,,0.008,0.005,,,,,,,,,0.038,,,,,,0.003,,,,,,,,,,,,,2.483,,,,,,,,0.000,,
9934,1/1/14 14:45,2.853,2.035,,,,,,,0.000,,,,,0.000,,,,0.003,,0.000,,0.000,0.455,0.000,,,,0.000,,,0.008,0.087,,,,,,,,,0.039,,,,,,0.003,,,,,,,,,,,,,2.482,,,,,,,,0.000,,
9934,1/1/14 15:00,4.429,2.041,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.454,0.000,,,,0.000,,,0.008,0.115,,,,,,,,,0.252,,,,,,1.285,,,,,,,,,,,,,3.762,,,,,,,,0.000,,
9934,1/1/14 15:15,9.436,2.055,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,3.889,1.607,,,,0.000,,,0.008,0.114,,,,,,,,,0.306,,,,,,1.182,,,,,,,,,,,,,8.736,,,,,,,,0.000,,
9934,1/1/14 15:30,4.011,2.068,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.455,0.000,,,,0.000,,,0.008,0.111,,,,,,,,,0.307,,,,,,0.824,,,,,,,,,,,,,3.330,,,,,,,,0.000,,
9934,1/1/14 15:45,3.935,2.075,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.455,0.000,,,,0.000,,,0.008,0.115,,,,,,,,,0.302,,,,,,0.741,,,,,,,,,,,,,3.255,,,,,,,,0.000,,
9934,1/1/14 16:00,3.205,2.096,,,,,,,0.000,,,,,0.000,,,,0.003,,0.000,,0.000,0.455,0.000,,,,0.000,,,0.008,0.112,,,,,,,,,0.288,,,,,,0.004,,,,,,,,,,,,,2.541,,,,,,,,0.000,,
9934,1/1/14 16:15,3.071,1.982,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.424,0.000,,,,0.000,,,0.008,0.109,,,,,,,,,0.294,,,,,,0.004,,,,,,,,,,,,,2.398,,,,,,,,0.000,,
9934,1/1/14 16:30,2.832,1.421,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.294,0.000,,,,0.000,,,0.008,0.110,,,,,,,,,0.296,,,,,,0.408,,,,,,,,,,,,,2.119,,,,,,,,0.000,,
9934,1/1/14 16:45,2.310,0.982,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.200,0.000,,,,0.000,,,0.008,0.113,,,,,,,,,0.295,,,,,,0.386,,,,,,,,,,,,,1.593,,,,,,,,0.000,,
9934,1/1/14 17:00,3.101,1.409,,,,,,,0.006,,,,,0.000,,,,0.006,,0.000,,0.000,0.282,0.003,,,,0.000,,,0.095,0.112,,,,,,,,,0.295,,,,,,0.000,,,,,,,,,,,,,2.292,,,,,,,,0.000,,
9934,1/1/14 17:15,2.220,1.244,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.246,0.000,,,,0.000,,,0.008,0.110,,,,,,,,,0.292,,,,,,0.000,,,,,,,,,,,,,1.551,,,,,,,,0.000,,
9934,1/1/14 17:30,1.218,0.398,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.083,0.000,,,,0.000,,,0.008,0.109,,,,,,,,,0.295,,,,,,0.000,,,,,,,,,,,,,0.550,,,,,,,,0.000,,
9934,1/1/14 17:45,1.557,0.682,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.135,0.000,,,,0.000,,,0.008,0.107,,,,,,,,,0.295,,,,,,0.000,,,,,,,,,,,,,0.894,,,,,,,,0.000,,
9934,1/1/14 18:00,1.738,0.848,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.166,0.000,,,,0.000,,,0.012,0.111,,,,,,,,,0.285,,,,,,0.000,,,,,,,,,,,,,1.078,,,,,,,,0.000,,
9934,1/1/14 18:15,0.924,0.156,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.035,0.000,,,,0.000,,,0.008,0.107,,,,,,,,,0.292,,,,,,0.000,,,,,,,,,,,,,0.264,,,,,,,,0.000,,
9934,1/1/14 18:30,1.091,0.292,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.062,0.000,,,,0.000,,,0.008,0.106,,,,,,,,,0.293,,,,,,0.000,,,,,,,,,,,,,0.424,,,,,,,,0.000,,
9934,1/1/14 18:45,1.412,0.542,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.104,0.000,,,,0.000,,,0.008,0.105,,,,,,,,,0.303,,,,,,0.000,,,,,,,,,,,,,0.693,,,,,,,,0.000,,
9934,1/1/14 19:00,0.851,0.000,,,,,,,0.015,,,,,0.000,,,,0.000,,0.000,,0.000,0.006,0.000,,,,0.000,,,0.008,0.104,,,,,,,,,0.299,,,,,,0.000,,,,,,,,,,,,,0.024,,,,,,,,0.000,,
9934,1/1/14 19:15,1.578,0.751,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.145,0.000,,,,0.000,,,0.008,0.053,,,,,,,,,0.268,,,,,,0.000,,,,,,,,,,,,,0.906,,,,,,,,0.000,,
9934,1/1/14 19:30,0.263,0.000,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.006,0.000,,,,0.000,,,0.008,0.005,,,,,,,,,0.064,,,,,,0.000,,,,,,,,,,,,,0.024,,,,,,,,0.000,,
9934,1/1/14 19:45,0.579,0.253,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.055,0.000,,,,0.000,,,0.008,0.005,,,,,,,,,0.063,,,,,,0.000,,,,,,,,,,,,,0.324,,,,,,,,0.000,,
9934,1/1/14 20:00,0.958,0.581,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.110,0.000,,,,0.000,,,0.008,0.005,,,,,,,,,0.063,,,,,,0.000,,,,,,,,,,,,,0.703,,,,,,,,0.000,,
9934,1/1/14 20:15,0.279,0.000,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.005,0.000,,,,0.000,,,0.008,0.005,,,,,,,,,0.063,,,,,,0.000,,,,,,,,,,,,,0.024,,,,,,,,0.000,,
9934,1/1/14 20:30,1.264,0.841,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.160,0.000,,,,0.000,,,0.008,0.005,,,,,,,,,0.062,,,,,,0.000,,,,,,,,,,,,,1.010,,,,,,,,0.000,,
9934,1/1/14 20:45,0.569,0.000,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.005,0.000,,,,0.000,,,0.008,0.005,,,,,,,,,0.076,,,,,,0.000,,,,,,,,,,,,,0.300,,,,,,,,0.000,,
9934,1/1/14 21:00,4.296,0.000,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.006,0.004,,,,0.000,,,0.008,0.005,,,,,,,,,0.284,,,,,,0.004,,,,,,,,,,,,,3.730,,,,,,,,0.000,,
9934,1/1/14 21:15,5.299,0.849,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.160,0.004,,,,0.000,,,0.008,0.006,,,,,,,,,0.292,,,,,,0.004,,,,,,,,,,,,,4.722,,,,,,,,0.000,,
9934,1/1/14 21:30,4.256,0.000,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.006,0.006,0.004,,,,0.000,,,0.008,0.006,,,,,,,,,0.290,,,,,,0.004,,,,,,,,,,,,,3.715,,,,,,,,0.000,,
9934,1/1/14 21:45,2.792,0.000,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.014,0.006,0.000,,,,0.000,,,0.008,0.006,,,,,,,,,0.291,,,,,,0.003,,,,,,,,,,,,,2.256,,,,,,,,0.000,,
9934,1/1/14 22:00,1.063,0.000,,,,,,,0.004,,,,,0.000,,,,0.000,,0.000,,0.011,0.006,0.000,,,,0.000,,,0.008,0.005,,,,,,,,,0.288,,,,,,0.000,,,,,,,,,,,,,0.552,,,,,,,,0.000,,
9934,1/1/14 22:15,1.466,0.770,,,,,,,0.005,,,,,0.000,,,,0.000,,0.000,,0.000,0.143,0.000,,,,0.000,,,0.008,0.005,,,,,,,,,0.292,,,,,,0.000,,,,,,,,,,,,,0.923,,,,,,,,0.000,,
9934,1/1/14 22:30,0.690,0.000,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.005,0.000,,,,0.000,,,0.008,0.006,,,,,,,,,0.292,,,,,,0.000,,,,,,,,,,,,,0.024,,,,,,,,0.000,,
9934,1/1/14 22:45,0.683,0.000,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.000,0.005,0.000,,,,0.000,,,0.008,0.006,,,,,,,,,0.290,,,,,,0.000,,,,,,,,,,,,,0.024,,,,,,,,0.000,,
9934,1/1/14 23:00,0.677,0.000,,,,,,,0.017,,,,,0.000,,,,0.000,,0.000,,0.000,0.005,0.000,,,,0.000,,,0.010,0.006,,,,,,,,,0.292,,,,,,0.000,,,,,,,,,,,,,0.025,,,,,,,,0.000,,
9934,1/1/14 23:15,2.484,0.761,,,,,,,0.013,,,,,0.045,,,,0.000,,0.000,,0.007,0.140,0.000,,,,0.000,,,0.010,0.006,,,,,,,,,0.294,,,,,,0.914,,,,,,,,,,,,,1.871,,,,,,,,0.000,,
9934,1/1/14 23:30,2.882,0.000,,,,,,,0.000,,,,,0.455,,,,0.000,,0.003,,0.009,0.005,0.000,,,,0.000,,,0.025,0.119,,,,,,,,,0.302,,,,,,1.683,,,,,,,,,,,,,2.142,,,,,,,,0.000,,
9934,1/1/14 23:45,2.491,0.000,,,,,,,0.000,,,,,0.302,,,,0.000,,0.000,,0.000,0.005,0.000,,,,0.000,,,0.025,0.121,,,,,,,,,0.315,,,,,,1.363,,,,,,,,,,,,,1.668,,,,,,,,0.000,,
9934,1/2/14,3.815,0.000,,,,,,,0.000,,,,,0.174,,,,0.000,,0.000,,0.000,0.005,0.000,,,,0.000,,,0.025,0.123,,,,,,,,,0.320,,,,,,1.681,,,,,,,,,,,,,3.016,,,,,,,,0.577,,
9934,1/2/14 0:15,5.006,0.000,,,,,,,0.000,,,,,0.000,,,,0.000,,0.000,,0.004,0.005,0.004,,,,0.000,,,0.025,0.117,,,,,,,,,0.317,,,,,,0.734,,,,,,,,,,,,,4.294,,,,,,,,1.766,,
9934,1/2/14 0:30,3.254,0.000,,,,,,,0.000,,,,,0.337,,,,0.000,,0.000,,0.014,0.006,0.000,,,,0.000,,,0.011,0.118,,,,,,,,,0.322,,,,,,0.000,,,,,,,,,,,,,2.502,,,,,,,,1.069,,
9934,1/2/14 0:45,1.033,0.000,,,,,,,0.000,,,,,0.267,,,,0.000,,0.000,,0.014,0.006,0.000,,,,0.000,,,0.008,0.112,,,,,,,,,0.319,,,,,,0.000,,,,,,,,,,,,,0.293,,,,,,,,0.000,,
