dataid,utc,use,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,heater1,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,shed1,sprinkler1,subpanel1,subpanel2,unknown1,unknown2,unknown3,unknown4,utilityroom1,venthood1,waterheater1,waterheater2,winecooler1
9937,1/1/14 2:45,1.974,0.003,,,,,,,,,,,,,0.277,,,,,,,,0.018,,0.048,,,,,,0.000,,,,0.189,,,,,,,,,,,,0.011,,,,,,,,0.159,,,,,,,,,,,,,,,
9937,1/1/14 3:00,3.935,0.003,,,,,,,,,,,,,0.167,,,,,,,,0.166,,0.050,,,,,,0.136,,,,0.209,,,,,,,,,,,,0.011,,,,,,,,0.106,,,,,,,,,,,,,,,
9937,1/1/14 3:15,1.637,0.003,,,,,,,,,,,,,0.005,,,,,,,,0.063,,0.028,,,,,,0.008,,,,0.191,,,,,,,,,,,,0.011,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/1/14 3:30,1.636,0.004,,,,,,,,,,,,,0.005,,,,,,,,0.018,,0.028,,,,,,0.009,,,,0.172,,,,,,,,,,,,0.011,,,,,,,,0.050,,,,,,,,,,,,,,,
9937,1/1/14 3:45,1.581,0.003,,,,,,,,,,,,,0.005,,,,,,,,0.130,,0.048,,,,,,0.007,,,,0.152,,,,,,,,,,,,0.010,,,,,,,,0.070,,,,,,,,,,,,,,,
9937,1/1/14 4:00,0.925,0.000,,,,,,,,,,,,,0.004,,,,,,,,0.017,,0.033,,,,,,0.003,,,,0.150,,,,,,,,,,,,0.007,,,,,,,,0.103,,,,,,,,,,,,,,,
9937,1/1/14 4:15,0.703,0.000,,,,,,,,,,,,,0.004,,,,,,,,0.017,,0.027,,,,,,0.008,,,,0.156,,,,,,,,,,,,0.007,,,,,,,,0.029,,,,,,,,,,,,,,,
9937,1/1/14 4:30,0.481,0.000,,,,,,,,,,,,,0.004,,,,,,,,0.018,,0.028,,,,,,0.009,,,,0.156,,,,,,,,,,,,0.007,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/1/14 4:45,0.633,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.018,,0.053,,,,,,0.000,,,,0.365,,,,,,,,,,,,0.006,,,,,,,,0.083,,,,,,,,,,,,,,,
9937,1/1/14 5:00,0.335,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.023,,,,,,0.000,,,,0.056,,,,,,,,,,,,0.006,,,,,,,,0.093,,,,,,,,,,,,,,,
9937,1/1/14 5:15,3.051,0.000,,,,,,,,,,,,,0.004,,,,,,,,0.018,,0.058,,,,,,0.000,,,,0.113,,,,,,,,,,,,0.007,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/1/14 5:30,1.701,0.000,,,,,,,,,,,,,0.004,,,,,,,,0.017,,0.023,,,,,,0.000,,,,0.144,,,,,,,,,,,,0.007,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/1/14 5:45,0.416,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.023,,,,,,0.000,,,,0.133,,,,,,,,,,,,0.006,,,,,,,,0.094,,,,,,,,,,,,,,,
9937,1/1/14 6:00,0.641,0.000,,,,,,,,,,,,,0.000,,,,,,,,0.017,,0.023,,,,,,0.000,,,,0.131,,,,,,,,,,,,0.007,,,,,,,,0.038,,,,,,,,,,,,,,,
9937,1/1/14 6:15,0.388,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.023,,,,,,0.000,,,,0.118,,,,,,,,,,,,0.006,,,,,,,,0.107,,,,,,,,,,,,,,,
9937,1/1/14 6:30,0.761,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.022,,,,,,0.011,,,,0.258,,,,,,,,,,,,0.006,,,,,,,,0.009,,,,,,,,,,,,,,,
9937,1/1/14 6:45,0.321,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.023,,,,,,0.000,,,,0.051,,,,,,,,,,,,0.006,,,,,,,,0.121,,,,,,,,,,,,,,,
9937,1/1/14 7:00,0.277,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.023,,,,,,0.000,,,,0.051,,,,,,,,,,,,0.006,,,,,,,,0.076,,,,,,,,,,,,,,,
9937,1/1/14 7:15,0.215,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.023,,,,,,0.000,,,,0.049,,,,,,,,,,,,0.006,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/1/14 7:30,0.215,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.023,,,,,,0.000,,,,0.049,,,,,,,,,,,,0.006,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/1/14 7:45,0.306,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.023,,,,,,0.000,,,,0.051,,,,,,,,,,,,0.006,,,,,,,,0.113,,,,,,,,,,,,,,,
9937,1/1/14 8:00,0.215,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.023,,,,,,0.000,,,,0.049,,,,,,,,,,,,0.006,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/1/14 8:15,0.215,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.023,,,,,,0.000,,,,0.049,,,,,,,,,,,,0.006,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/1/14 8:30,0.295,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.023,,,,,,0.000,,,,0.050,,,,,,,,,,,,0.006,,,,,,,,0.102,,,,,,,,,,,,,,,
9937,1/1/14 8:45,0.257,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.049,,0.023,,,,,,0.000,,,,0.051,,,,,,,,,,,,0.006,,,,,,,,0.013,,,,,,,,,,,,,,,
9937,1/1/14 9:00,0.470,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.174,,0.023,,,,,,0.000,,,,0.049,,,,,,,,,,,,0.005,,,,,,,,0.127,,,,,,,,,,,,,,,
9937,1/1/14 9:15,0.369,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.174,,0.023,,,,,,0.000,,,,0.048,,,,,,,,,,,,0.005,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/1/14 9:30,0.369,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.174,,0.023,,,,,,0.000,,,,0.048,,,,,,,,,,,,0.005,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/1/14 9:45,0.244,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.035,,0.023,,,,,,0.000,,,,0.050,,,,,,,,,,,,0.006,,,,,,,,0.014,,,,,,,,,,,,,,,
9937,1/1/14 10:00,0.294,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.023,,,,,,0.000,,,,0.050,,,,,,,,,,,,0.006,,,,,,,,0.101,,,,,,,,,,,,,,,
9937,1/1/14 10:15,0.214,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.023,,,,,,0.000,,,,0.048,,,,,,,,,,,,0.006,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/1/14 10:30,0.214,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.023,,,,,,0.000,,,,0.048,,,,,,,,,,,,0.006,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/1/14 10:45,0.241,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.023,,,,,,0.000,,,,0.050,,,,,,,,,,,,0.006,,,,,,,,0.033,,,,,,,,,,,,,,,
9937,1/1/14 11:00,0.281,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.023,,,,,,0.000,,,,0.049,,,,,,,,,,,,0.006,,,,,,,,0.085,,,,,,,,,,,,,,,
9937,1/1/14 11:15,0.294,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.023,,,,,,0.000,,,,0.049,,,,,,,,,,,,0.006,,,,,,,,0.102,,,,,,,,,,,,,,,
9937,1/1/14 11:30,0.223,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.023,,,,,,0.000,,,,0.048,,,,,,,,,,,,0.006,,,,,,,,0.013,,,,,,,,,,,,,,,
9937,1/1/14 11:45,0.259,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.059,,0.027,,,,,,0.000,,,,0.050,,,,,,,,,,,,0.005,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/1/14 12:00,0.372,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.163,,0.029,,,,,,0.000,,,,0.048,,,,,,,,,,,,0.004,,,,,,,,0.003,,,,,,,,,,,,,,,
9937,1/1/14 12:15,0.316,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.022,,,,,,0.000,,,,0.050,,,,,,,,,,,,0.006,,,,,,,,0.124,,,,,,,,,,,,,,,
9937,1/1/14 12:30,0.386,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.151,,0.022,,,,,,0.000,,,,0.050,,,,,,,,,,,,0.005,,,,,,,,0.049,,,,,,,,,,,,,,,
9937,1/1/14 12:45,0.366,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.174,,0.016,,,,,,0.000,,,,0.050,,,,,,,,,,,,0.005,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/1/14 13:00,0.364,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.174,,0.015,,,,,,0.000,,,,0.048,,,,,,,,,,,,0.005,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/1/14 13:15,0.451,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.174,,0.016,,,,,,0.000,,,,0.049,,,,,,,,,,,,0.005,,,,,,,,0.109,,,,,,,,,,,,,,,
9937,1/1/14 13:30,0.216,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.031,,0.016,,,,,,0.000,,,,0.048,,,,,,,,,,,,0.006,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/1/14 13:45,0.189,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.016,,,,,,0.000,,,,0.050,,,,,,,,,,,,0.006,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/1/14 14:00,0.239,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.016,,,,,,0.000,,,,0.049,,,,,,,,,,,,0.006,,,,,,,,0.064,,,,,,,,,,,,,,,
9937,1/1/14 14:15,0.224,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.016,,,,,,0.000,,,,0.048,,,,,,,,,,,,0.006,,,,,,,,0.045,,,,,,,,,,,,,,,
9937,1/1/14 14:30,0.189,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.016,,,,,,0.000,,,,0.048,,,,,,,,,,,,0.006,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/1/14 14:45,0.500,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.100,,0.015,,,,,,0.006,,,,0.303,,,,,,,,,,,,0.006,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/1/14 15:00,1.097,0.000,,,,,,,,,,,,,0.005,,,,,,,,0.175,,0.048,,,,,,0.359,,,,0.049,,,,,,,,,,,,0.005,,,,,,,,0.148,,,,,,,,,,,,,,,
9937,1/1/14 15:15,0.489,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.139,,0.078,,,,,,0.026,,,,0.052,,,,,,,,,,,,0.005,,,,,,,,0.037,,,,,,,,,,,,,,,
9937,1/1/14 15:30,0.381,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.018,,0.068,,,,,,0.000,,,,0.053,,,,,,,,,,,,0.006,,,,,,,,0.091,,,,,,,,,,,,,,,
9937,1/1/14 15:45,0.449,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.068,,,,,,0.000,,,,0.067,,,,,,,,,,,,0.006,,,,,,,,0.014,,,,,,,,,,,,,,,
9937,1/1/14 16:00,0.468,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.018,,0.068,,,,,,0.016,,,,0.049,,,,,,,,,,,,0.006,,,,,,,,0.008,,,,,,,,,,,,,,,
9937,1/1/14 16:15,0.937,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.019,,0.073,,,,,,0.018,,,,0.540,,,,,,,,,,,,0.006,,,,,,,,0.141,,,,,,,,,,,,,,,
9937,1/1/14 16:30,0.643,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.019,,0.081,,,,,,0.102,,,,0.049,,,,,,,,,,,,0.006,,,,,,,,0.081,,,,,,,,,,,,,,,
9937,1/1/14 16:45,0.531,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.018,,0.204,,,,,,0.018,,,,0.051,,,,,,,,,,,,0.006,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/1/14 17:00,0.582,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.018,,0.116,,,,,,0.018,,,,0.050,,,,,,,,,,,,0.006,,,,,,,,0.108,,,,,,,,,,,,,,,
9937,1/1/14 17:15,0.516,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.019,,0.087,,,,,,0.018,,,,0.049,,,,,,,,,,,,0.006,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/1/14 17:30,0.541,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.019,,0.086,,,,,,0.008,,,,0.048,,,,,,,,,,,,0.006,,,,,,,,0.029,,,,,,,,,,,,,,,
9937,1/1/14 17:45,0.591,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.097,,,,,,0.018,,,,0.070,,,,,,,,,,,,0.006,,,,,,,,0.131,,,,,,,,,,,,,,,
9937,1/1/14 18:00,0.571,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.018,,0.077,,,,,,0.018,,,,0.113,,,,,,,,,,,,0.006,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/1/14 18:15,0.465,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.018,,0.057,,,,,,0.003,,,,0.130,,,,,,,,,,,,0.006,,,,,,,,0.004,,,,,,,,,,,,,,,
9937,1/1/14 18:30,0.405,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.018,,0.052,,,,,,0.000,,,,0.053,,,,,,,,,,,,0.006,,,,,,,,0.115,,,,,,,,,,,,,,,
9937,1/1/14 18:45,0.277,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.018,,0.016,,,,,,0.000,,,,0.052,,,,,,,,,,,,0.006,,,,,,,,0.025,,,,,,,,,,,,,,,
9937,1/1/14 19:00,0.257,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.018,,0.016,,,,,,0.000,,,,0.052,,,,,,,,,,,,0.006,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/1/14 19:15,0.257,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.018,,0.016,,,,,,0.000,,,,0.052,,,,,,,,,,,,0.006,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/1/14 19:30,0.349,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.018,,0.016,,,,,,0.000,,,,0.053,,,,,,,,,,,,0.006,,,,,,,,0.113,,,,,,,,,,,,,,,
9937,1/1/14 19:45,0.257,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.018,,0.016,,,,,,0.000,,,,0.052,,,,,,,,,,,,0.006,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/1/14 20:00,0.259,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.016,,,,,,0.000,,,,0.052,,,,,,,,,,,,0.006,,,,,,,,0.004,,,,,,,,,,,,,,,
9937,1/1/14 20:15,0.404,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.022,,0.053,,,,,,0.006,,,,0.052,,,,,,,,,,,,0.006,,,,,,,,0.131,,,,,,,,,,,,,,,
9937,1/1/14 20:30,0.613,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.139,,0.069,,,,,,0.022,,,,0.082,,,,,,,,,,,,0.005,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/1/14 20:45,0.439,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.103,,0.069,,,,,,0.022,,,,0.074,,,,,,,,,,,,0.005,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/1/14 21:00,0.537,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.037,,0.068,,,,,,0.038,,,,0.120,,,,,,,,,,,,0.006,,,,,,,,0.089,,,,,,,,,,,,,,,
9937,1/1/14 21:15,0.871,0.000,,,,,,,,,,,,,0.004,,,,,,,,0.017,,0.086,,,,,,0.274,,,,0.117,,,,,,,,,,,,0.006,,,,,,,,0.073,,,,,,,,,,,,,,,
9937,1/1/14 21:30,0.533,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.068,,,,,,0.036,,,,0.183,,,,,,,,,,,,0.006,,,,,,,,0.004,,,,,,,,,,,,,,,
9937,1/1/14 21:45,0.827,0.000,,,,,,,,,,,,,0.004,,,,,,,,0.017,,0.068,,,,,,0.161,,,,0.183,,,,,,,,,,,,0.006,,,,,,,,0.126,,,,,,,,,,,,,,,
9937,1/1/14 22:00,2.134,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.083,,,,,,0.066,,,,0.133,,,,,,,,,,,,0.007,,,,,,,,0.012,,,,,,,,,,,,,,,
9937,1/1/14 22:15,1.172,0.000,,,,,,,,,,,,,0.000,,,,,,,,0.017,,0.056,,,,,,0.000,,,,0.134,,,,,,,,,,,,0.006,,,,,,,,0.141,,,,,,,,,,,,,,,
9937,1/1/14 22:30,0.391,0.000,,,,,,,,,,,,,0.000,,,,,,,,0.017,,0.016,,,,,,0.000,,,,0.129,,,,,,,,,,,,0.006,,,,,,,,0.037,,,,,,,,,,,,,,,
9937,1/1/14 22:45,0.391,0.000,,,,,,,,,,,,,0.000,,,,,,,,0.017,,0.016,,,,,,0.000,,,,0.122,,,,,,,,,,,,0.006,,,,,,,,0.060,,,,,,,,,,,,,,,
9937,1/1/14 23:00,0.412,0.000,,,,,,,,,,,,,0.000,,,,,,,,0.017,,0.016,,,,,,0.000,,,,0.122,,,,,,,,,,,,0.006,,,,,,,,0.091,,,,,,,,,,,,,,,
9937,1/1/14 23:15,0.347,0.000,,,,,,,,,,,,,0.000,,,,,,,,0.017,,0.015,,,,,,0.000,,,,0.126,,,,,,,,,,,,0.006,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/1/14 23:30,0.328,0.000,,,,,,,,,,,,,0.000,,,,,,,,0.017,,0.015,,,,,,0.000,,,,0.089,,,,,,,,,,,,0.006,,,,,,,,0.004,,,,,,,,,,,,,,,
9937,1/1/14 23:45,0.431,0.000,,,,,,,,,,,,,0.000,,,,,,,,0.017,,0.017,,,,,,0.000,,,,0.052,,,,,,,,,,,,0.006,,,,,,,,0.146,,,,,,,,,,,,,,,
9937,1/2/14,0.725,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.071,,0.020,,,,,,0.000,,,,0.051,,,,,,,,,,,,0.006,,,,,,,,0.026,,,,,,,,,,,,,,,
9937,1/2/14 0:15,0.810,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.175,,0.019,,,,,,0.000,,,,0.050,,,,,,,,,,,,0.005,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/2/14 0:30,0.743,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.039,,0.020,,,,,,0.038,,,,0.066,,,,,,,,,,,,0.006,,,,,,,,0.006,,,,,,,,,,,,,,,
9937,1/2/14 0:45,1.119,0.000,,,,,,,,,,,,,0.004,,,,,,,,0.017,,0.020,,,,,,0.198,,,,0.118,,,,,,,,,,,,0.007,,,,,,,,0.153,,,,,,,,,,,,,,,
9937,1/2/14 1:00,0.752,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.020,,,,,,0.018,,,,0.121,,,,,,,,,,,,0.006,,,,,,,,0.024,,,,,,,,,,,,,,,
9937,1/2/14 1:15,0.740,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.020,,,,,,0.018,,,,0.123,,,,,,,,,,,,0.006,,,,,,,,0.005,,,,,,,,,,,,,,,
9937,1/2/14 1:30,0.907,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.103,,0.020,,,,,,0.018,,,,0.119,,,,,,,,,,,,0.005,,,,,,,,0.113,,,,,,,,,,,,,,,
9937,1/2/14 1:45,0.929,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.165,,0.020,,,,,,0.018,,,,0.098,,,,,,,,,,,,0.005,,,,,,,,0.086,,,,,,,,,,,,,,,
9937,1/2/14 2:00,0.680,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.020,,,,,,0.018,,,,0.051,,,,,,,,,,,,0.006,,,,,,,,0.006,,,,,,,,,,,,,,,
9937,1/2/14 2:15,0.784,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.020,,,,,,0.011,,,,0.051,,,,,,,,,,,,0.006,,,,,,,,0.148,,,,,,,,,,,,,,,
9937,1/2/14 2:30,0.671,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.020,,,,,,0.000,,,,0.051,,,,,,,,,,,,0.006,,,,,,,,0.020,,,,,,,,,,,,,,,
9937,1/2/14 2:45,0.671,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.020,,,,,,0.000,,,,0.068,,,,,,,,,,,,0.006,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/2/14 3:00,0.729,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.020,,,,,,0.000,,,,0.119,,,,,,,,,,,,0.006,,,,,,,,0.025,,,,,,,,,,,,,,,
9937,1/2/14 3:15,2.372,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.062,,0.077,,,,,,0.000,,,,0.139,,,,,,,,,,,,0.007,,,,,,,,0.149,,,,,,,,,,,,,,,
9937,1/2/14 3:30,4.441,0.000,,,,,,,,,,,,,0.005,,,,,,,,0.172,,0.063,,,,,,0.176,,,,0.327,,,,,,,,,,,,0.007,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/2/14 3:45,3.705,0.000,,,,,,,,,,,,,0.004,,,,,,,,0.031,,0.020,,,,,,0.000,,,,0.122,,,,,,,,,,,,0.007,,,,,,,,0.037,,,,,,,,,,,,,,,
9937,1/2/14 4:00,3.743,0.000,,,,,,,,,,,,,0.004,,,,,,,,0.017,,0.020,,,,,,0.000,,,,0.122,,,,,,,,,,,,0.007,,,,,,,,0.138,,,,,,,,,,,,,,,
9937,1/2/14 4:15,3.984,0.000,,,,,,,,,,,,,0.004,,,,,,,,0.017,,0.019,,,,,,0.000,,,,0.126,,,,,,,,,,,,0.008,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/2/14 4:30,3.338,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.020,,,,,,0.000,,,,0.120,,,,,,,,,,,,0.007,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/2/14 4:45,3.392,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.019,,,,,,0.000,,,,0.122,,,,,,,,,,,,0.007,,,,,,,,0.072,,,,,,,,,,,,,,,
9937,1/2/14 5:00,3.404,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.016,,,,,,0.000,,,,0.118,,,,,,,,,,,,0.007,,,,,,,,0.104,,,,,,,,,,,,,,,
9937,1/2/14 5:15,3.322,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.016,,,,,,0.000,,,,0.121,,,,,,,,,,,,0.007,,,,,,,,0.000,,,,,,,,,,,,,,,
9937,1/2/14 5:30,3.314,0.000,,,,,,,,,,,,,0.003,,,,,,,,0.017,,0.016,,,,,,0.000,,,,0.121,,,,,,,,,,,,0.007,,,,,,,,0.000,,,,,,,,,,,,,,,
